id_establecimiento,jardin_maternal,jardin_infantes,primario,secundario,terciario
61276900,0,1,0,0,0
61277000,0,0,1,0,0
61277700,1,1,0,0,0
61277800,0,1,0,0,0
61277900,0,0,0,1,0
61278000,0,1,0,0,0
61278100,0,1,0,0,0
61278300,1,1,0,0,0
61278400,0,1,1,0,0
61278500,1,1,0,0,0
61278600,0,0,1,0,0
61278700,0,1,1,0,0
61278800,0,1,1,0,0
61278900,0,1,0,0,0
61279000,0,1,0,0,0
61279100,0,0,1,0,0
61279200,0,1,0,0,0
61279400,0,0,0,1,0
61279800,0,1,0,0,0
61279900,0,0,0,1,0
61280200,1,1,0,0,0
61280300,1,1,0,0,0
61280400,0,1,0,0,0
61280500,0,0,1,0,0
61280600,0,1,0,0,0
61280700,0,1,0,0,0
61281000,0,1,0,0,0
61281100,0,1,0,0,0
61281500,0,1,0,0,0
61281600,0,0,0,1,0
61282200,1,1,0,0,0
61282300,0,1,0,0,0
61286500,0,0,1,0,0
61286600,0,0,0,1,0
61286900,0,1,1,0,0
61287200,0,1,1,0,0
61288000,0,0,0,0,1
61288100,0,0,0,0,1
61288300,0,0,0,0,1
61288600,0,0,0,0,1
61288700,0,0,0,0,1
61288800,0,0,0,0,1
61288900,0,1,0,0,0
61289000,0,1,0,0,0
61289100,0,1,0,0,0
61289200,0,0,0,1,0
61289300,0,0,0,0,1
61289500,0,1,0,0,0
61290000,0,1,0,0,0
61290200,0,1,0,0,0
61290800,0,0,0,1,0
61291000,0,0,0,0,1
61291100,1,1,0,0,0
61291200,0,0,1,0,0
61291300,0,1,1,0,0
61291400,0,0,1,0,0
61291700,0,0,1,0,0
61291800,1,1,0,0,0
61291900,0,1,0,0,0
61292000,1,1,0,0,0
61292100,0,1,0,0,0
61292400,0,1,0,0,0
61292600,0,0,1,0,0
61292700,1,1,0,0,0
61293000,0,0,0,1,0
61293200,0,1,0,0,0
61293300,0,1,1,0,0
61293400,0,0,1,0,0
61293500,1,1,0,0,0
61293700,1,1,0,0,0
61293800,0,1,0,0,0
61294000,1,1,0,0,0
61294200,0,1,0,0,0
61294400,0,1,0,0,0
61294500,0,0,0,0,1
61294600,0,1,0,0,0
61295000,0,1,0,0,0
61295100,0,1,0,0,0
61295700,0,0,1,0,0
61296000,0,0,1,0,0
61296100,0,0,1,0,0
61296200,0,1,1,0,0
61296400,1,1,0,0,0
61296600,0,0,0,1,0
61296700,0,1,0,0,0
61296800,0,1,0,0,0
61296900,0,0,1,0,0
61297100,0,0,1,0,0
61297400,0,1,0,0,0
61297600,0,1,0,0,0
61297700,0,1,0,0,0
61297800,0,1,0,0,0
61297900,0,0,0,1,0
61298400,0,1,1,0,0
61298700,0,1,0,0,0
61298800,0,0,1,0,0
61298900,0,1,0,0,0
61299100,0,0,1,0,0
61299200,0,1,1,0,0
61299300,0,1,1,0,0
61299400,0,1,1,0,0
61299500,0,0,0,1,0
61300900,1,1,0,0,0
61301000,0,0,1,0,0
61301200,0,1,0,0,0
61302200,0,0,0,0,1
61302400,0,0,1,0,0
61302600,0,0,0,0,1
61302900,0,0,0,1,0
61303100,0,0,1,0,0
61303200,0,1,1,0,0
61303500,0,1,0,0,0
61303900,0,1,0,0,0
61304000,0,1,0,0,0
61304300,0,1,0,0,0
61304500,0,1,0,0,0
61304700,0,1,0,0,0
61304900,1,1,0,0,0
61307100,0,0,0,1,0
61307400,0,0,1,0,0
61308300,0,0,1,0,0
61309600,0,0,0,1,0
61309800,0,0,1,0,0
61309900,0,0,1,0,0
61310000,0,0,1,0,0
61310100,0,0,1,0,0
61310300,0,0,0,1,0
61310400,0,0,1,0,0
61310500,0,0,1,0,0
61310800,0,0,0,1,0
61310900,0,0,1,0,0
61311000,0,0,1,0,0
61311200,0,0,0,1,0
61311300,0,0,0,1,0
61311400,0,0,0,1,0
61311500,0,0,0,1,0
61311700,0,0,0,1,0
61311800,0,0,0,1,0
61311900,0,0,0,1,0
61312000,1,1,0,0,0
61312100,0,0,0,1,0
61312200,1,1,0,0,0
61312300,0,0,0,1,0
61312500,0,0,0,1,0
61312600,0,0,1,0,0
61312700,0,0,1,0,0
61313000,0,0,1,0,0
61313100,0,0,1,0,0
61313200,0,0,1,0,0
61313300,0,0,1,0,0
61313500,0,0,0,1,0
61315400,0,0,1,0,0
61315500,0,0,1,0,0
61315600,0,0,1,0,0
61315700,0,0,1,0,0
61315800,0,0,1,0,0
61316000,0,0,1,0,0
61316100,0,0,1,0,0
61316200,0,0,1,0,0
61316300,0,0,1,0,0
61316400,0,0,1,0,0
61316500,0,0,1,0,0
61316600,0,0,1,0,0
61316700,0,0,1,0,0
61316800,0,0,1,0,0
61316900,0,0,1,0,0
61317000,0,0,1,0,0
61317100,0,0,1,0,0
61317200,0,0,1,0,0
61317700,0,0,1,0,0
61317800,0,0,1,0,0
61317900,0,0,1,0,0
61318000,0,0,1,0,0
61318100,0,0,1,0,0
61318200,0,0,1,0,0
61318300,0,0,1,0,0
61318400,0,0,1,0,0
61318500,0,0,1,0,0
61318600,0,0,1,0,0
61318700,0,0,1,0,0
61318800,0,0,1,0,0
61318900,0,0,1,0,0
61319000,0,0,1,0,0
61319100,0,0,1,0,0
61319200,0,0,1,0,0
61319300,0,0,1,0,0
61319400,0,0,1,0,0
61319500,0,0,1,0,0
61319600,0,0,1,0,0
61319700,0,0,1,0,0
61319800,0,0,1,0,0
61320000,0,0,1,0,0
61320100,0,0,1,0,0
61320200,0,0,1,0,0
61320300,0,0,1,0,0
61320400,0,0,1,0,0
61320500,0,0,1,0,0
61320700,0,0,1,0,0
61321000,0,0,1,0,0
61321200,0,0,1,0,0
61321300,0,0,1,0,0
61321800,1,1,1,0,0
61322000,0,0,1,0,0
61322100,0,1,0,0,0
61322200,0,0,1,0,0
61322400,0,0,1,0,0
61322700,0,1,1,0,0
61322900,0,0,1,0,0
61323200,0,0,1,0,0
61323300,0,0,1,0,0
61323400,0,0,1,0,0
61323500,0,1,1,0,0
61323900,0,0,1,0,0
61324000,0,0,1,0,0
61324200,0,0,1,0,0
61324300,0,0,1,0,0
61324400,0,0,1,0,0
61324800,0,0,1,0,0
61325200,0,1,1,0,0
61325400,0,0,1,0,0
61328200,0,0,1,0,0
61328300,0,0,1,0,0
61328400,0,0,1,0,0
61328500,0,0,1,0,0
61328600,0,0,1,0,0
61328700,0,0,1,0,0
61328800,0,0,1,0,0
61328900,0,0,1,0,0
61329000,0,0,1,0,0
61329100,0,0,1,0,0
61329200,0,0,1,0,0
61329300,0,0,1,0,0
61329500,0,0,1,0,0
61329600,0,0,1,0,0
61329700,0,0,1,0,0
61329900,0,0,1,0,0
61330100,0,0,1,0,0
61330500,0,0,1,0,0
61333700,0,0,1,0,0
61334200,0,0,0,1,0
61334300,0,0,1,0,0
61334400,0,0,1,0,0
61334600,0,0,0,0,1
61334800,0,0,1,0,0
61335400,0,0,0,0,1
61335500,0,1,0,0,0
61335600,1,1,0,0,0
61335700,0,1,0,0,0
61336000,0,1,0,0,0
61336200,0,0,1,0,0
61336500,0,1,0,0,0
61336700,0,1,0,0,0
61336900,0,1,0,0,0
61337100,0,1,0,0,0
61337200,0,0,0,0,1
61337300,0,1,0,0,0
61337500,0,1,0,0,0
61337600,1,1,0,0,0
61337700,0,1,0,0,0
61337800,1,1,0,0,0
61337900,0,1,0,0,0
61338000,0,1,0,0,0
61338100,0,1,0,0,0
61338200,0,0,0,1,0
61338300,0,1,0,0,0
61338400,0,0,0,1,0
61338500,0,1,0,0,0
61339000,0,1,0,0,0
61339100,0,1,0,0,0
61339200,1,1,0,0,0
61339300,1,1,0,0,0
61339500,0,1,0,0,0
61339600,0,0,0,1,0
61340000,0,0,1,0,0
61340700,0,0,0,1,0
61341000,0,1,0,0,0
61341300,0,0,0,0,1
61341600,0,0,0,1,0
61341900,0,0,0,1,0
61342000,0,0,0,0,1
61342300,0,1,0,0,0
61342700,0,1,0,0,0
61342800,0,1,0,0,0
61342900,0,1,0,0,0
61343000,0,1,0,0,0
61343100,0,1,0,0,0
61343200,0,0,0,1,0
61343300,1,1,0,0,0
61343400,0,1,0,0,0
61343500,0,1,0,0,0
61343600,0,0,0,1,0
61343800,0,0,0,0,1
61344100,0,0,0,0,1
61344200,1,1,0,0,0
61344300,1,1,0,0,0
61344400,0,1,0,0,0
61344600,0,1,0,0,0
61344700,0,0,0,1,0
61345000,0,1,0,0,0
61345100,0,0,0,1,0
61345300,0,1,0,0,0
61345400,0,1,0,0,0
61345500,0,0,0,1,0
61345600,0,1,0,0,0
61345700,0,0,0,1,0
61345800,0,1,0,0,0
61345900,0,0,0,0,1
61346000,1,1,0,0,0
61346100,0,0,1,0,0
61346200,0,1,0,0,0
61346300,0,0,0,1,0
61346400,1,1,0,0,0
61346600,0,1,0,0,0
61346700,0,1,0,0,0
61346800,0,1,0,0,0
61346900,0,0,0,1,0
61347100,1,1,0,0,0
61347200,0,1,0,0,0
61347300,0,1,0,0,0
61347500,0,1,0,0,0
61347600,0,1,0,0,0
61347700,0,1,0,0,0
61347800,0,1,0,0,0
61347900,0,1,0,0,0
61348000,0,1,0,0,0
61348200,0,1,0,0,0
61348600,0,1,0,0,0
61348800,0,1,0,0,0
61349400,0,0,0,1,0
61349600,0,0,0,1,0
61349700,0,0,0,1,0
61350000,0,0,0,1,0
61350100,0,1,0,0,0
61350300,0,1,0,0,0
61350500,0,1,0,0,0
61350700,0,1,0,0,0
61351100,0,1,0,0,0
61351300,0,1,0,0,0
61351500,0,1,0,0,0
61351700,0,1,0,0,0
61351900,0,1,0,0,0
61352100,0,1,0,0,0
61352300,0,1,0,0,0
61352700,0,1,0,0,0
61352900,0,1,0,0,0
61353100,0,1,0,0,0
61353300,0,1,0,0,0
61353500,0,1,0,0,0
61353700,0,1,0,0,0
61353900,0,1,0,0,0
61354100,0,1,0,0,0
61354300,0,1,0,0,0
61354500,0,1,0,0,0
61354600,0,0,0,1,0
61354700,0,1,0,0,0
61354800,0,0,0,1,0
61354900,0,1,0,0,0
61355000,0,0,0,1,0
61355100,0,0,0,1,0
61355500,0,1,0,0,0
61355700,1,1,0,0,0
61355900,0,1,0,0,0
61356000,0,0,0,1,0
61356100,0,1,0,0,0
61356300,0,1,0,0,0
61356500,0,1,0,0,0
61356700,0,0,1,0,0
61356900,0,0,1,0,0
61357100,0,1,0,0,0
61357500,0,0,1,0,0
61357700,0,0,1,0,0
61358100,0,0,1,0,0
61358300,0,0,1,0,0
61358500,0,1,0,0,0
61358700,0,1,0,0,0
61358800,0,0,0,1,0
61358900,0,1,0,0,0
61359100,0,0,0,1,0
61359300,0,0,0,1,0
61359700,0,0,0,1,0
61359900,0,0,0,1,0
61360600,0,0,0,1,0
61361100,1,1,0,0,0
61361800,0,0,0,1,0
61362300,0,0,0,1,0
61362900,0,0,0,1,0
61363800,0,0,0,1,0
61364200,0,0,0,1,0
61366000,0,0,0,1,0
61366500,0,0,0,1,0
61366700,0,0,0,1,0
61367300,0,0,0,1,0
61367500,0,0,0,1,0
61367900,0,0,0,1,0
61368500,0,1,0,0,0
61369100,0,0,0,1,0
61369500,0,1,1,0,0
61370500,0,1,0,0,0
61370700,0,0,1,0,0
61371100,0,0,1,0,0
61371700,0,0,1,0,0
61372300,0,0,1,0,0
61372500,1,1,0,0,0
61373300,0,0,1,0,0
61373800,0,0,0,1,0
61374000,0,0,0,0,1
61374001,0,0,0,0,1
61374200,0,0,1,0,0
61374400,0,1,1,0,0
61374500,0,0,1,0,0
61374600,0,0,0,0,1
61374800,0,0,1,0,0
61375000,0,1,0,0,0
61375100,0,0,1,0,0
61375300,0,0,0,1,0
61375400,0,0,1,0,0
61375600,0,0,0,1,0
61375700,0,1,1,0,0
61375800,0,0,0,0,1
61376200,0,1,0,0,0
61376300,0,1,1,0,0
61376700,0,0,1,0,0
61376900,0,0,1,0,0
61377100,0,0,1,0,0
61377200,0,0,0,0,1
61377300,0,0,1,0,0
61377400,0,0,1,0,0
61377500,0,0,1,0,0
61377600,1,1,0,0,0
61377700,0,0,1,0,0
61377800,0,0,0,0,1
61377900,0,0,1,0,0
61378000,0,0,1,0,0
61378100,0,1,1,0,0
61378200,0,1,0,0,0
61378300,1,1,0,0,0
61378400,0,1,0,0,0
61378600,0,1,0,0,0
61378700,0,0,1,0,0
61378800,0,1,0,0,0
61379100,0,0,1,0,0
61379300,0,1,0,0,0
61379500,0,0,1,0,0
61379700,0,0,1,0,0
61379800,0,1,0,0,0
61379900,0,0,1,0,0
61380300,0,0,1,0,0
61380900,1,1,0,0,0
61381000,0,1,0,0,0
61381200,0,1,0,0,0
61381300,0,0,1,0,0
61381600,1,1,0,0,0
61381700,0,0,1,0,0
61381800,0,0,1,0,0
61381900,0,0,1,0,0
61382000,0,0,1,0,0
61382200,0,0,1,0,0
61382400,0,0,1,0,0
61382500,0,1,0,0,0
61382600,0,0,1,0,0
61382700,0,0,1,0,0
61382800,0,0,1,0,0
61382900,0,0,1,0,0
61383000,0,1,0,0,0
61383200,0,1,0,0,0
61383400,0,1,1,0,0
61383500,0,0,1,0,0
61383700,1,1,0,0,0
61383800,0,0,1,0,0
61384200,1,1,0,0,0
61384300,0,0,1,0,0
61384500,0,1,1,0,0
61384600,0,0,1,0,0
61384700,0,0,1,0,0
61385200,0,0,1,0,0
61385300,0,0,1,0,0
61385400,0,1,1,0,0
61385500,0,0,1,0,0
61386000,1,1,0,0,0
61386100,1,1,0,0,0
61386200,0,1,0,0,0
61386300,0,1,0,0,0
61386400,0,1,0,0,0
61386500,0,1,0,0,0
61386600,1,1,0,0,0
61386700,1,1,0,0,0
61386800,1,1,0,0,0
61386900,0,1,0,0,0
61387100,0,1,0,0,0
61387200,0,1,0,0,0
61387300,0,1,0,0,0
61387500,0,1,0,0,0
61387600,0,1,0,0,0
61387700,0,1,0,0,0
61387800,0,1,0,0,0
61387900,0,1,0,0,0
61388000,0,1,0,0,0
61388600,0,1,0,0,0
61388800,0,1,0,0,0
61389300,0,0,1,0,0
61390500,0,1,0,0,0
61390800,1,1,0,0,0
61390900,1,1,0,0,0
61391000,1,1,0,0,0
61391100,1,1,0,0,0
61391200,1,1,0,0,0
61391400,0,1,0,0,0
61391500,0,1,0,0,0
61391600,0,1,0,0,0
61391700,0,1,0,0,0
61391800,0,1,0,0,0
61391900,0,1,0,0,0
61392100,0,1,0,0,0
61392200,1,1,0,0,0
61392300,0,1,0,0,0
61392400,1,1,0,0,0
61392500,0,0,1,0,0
61392600,0,0,1,0,0
61392800,0,0,1,0,0
61392900,0,0,1,0,0
61393000,0,0,0,1,0
61393200,0,0,1,0,0
61393300,0,0,1,0,0
61393400,0,0,1,0,0
61393500,0,0,1,0,0
61393700,0,0,1,0,0
61393900,0,0,1,0,0
61394000,0,0,1,0,0
61394200,0,0,1,0,0
61394300,0,0,1,0,0
61394400,0,0,1,0,0
61394500,0,0,1,0,0
61395500,1,1,0,0,0
61395700,0,1,0,0,0
61396700,0,1,0,0,0
61397200,0,1,0,0,0
61397400,0,1,0,0,0
61397500,0,1,0,0,0
61397600,0,1,0,0,0
61397700,0,1,0,0,0
61398000,0,1,0,0,0
61398100,1,1,0,0,0
61398200,0,1,0,0,0
61398300,0,1,0,0,0
61398600,0,0,1,0,0
61398700,0,0,1,0,0
61398900,0,0,1,0,0
61399000,0,0,1,0,0
61399100,0,0,1,0,0
61400400,0,1,0,0,0
61400700,0,1,1,0,0
61400900,0,1,1,0,0
61401000,0,0,1,0,0
61401100,0,1,1,0,0
61401200,0,1,1,0,0
61401800,1,1,0,0,0
61402100,1,1,0,0,0
61402500,0,1,0,0,0
61403100,1,1,0,0,0
61403300,0,1,0,0,0
61403400,1,1,0,0,0
61403800,0,1,0,0,0
61403900,1,1,0,0,0
61404200,0,0,1,0,0
61404300,0,1,1,0,0
61404600,1,1,0,0,0
61404800,1,1,0,0,0
61404900,1,1,0,0,0
61405700,0,1,0,0,0
61405900,0,1,0,0,0
61408300,1,1,0,0,0
61408500,0,1,0,0,0
61409600,1,1,0,0,0
61409700,0,1,0,0,0
61409900,0,1,0,0,0
61410000,1,1,0,0,0
61410100,1,1,0,0,0
61410200,0,1,0,0,0
61410600,0,1,0,0,0
61410800,0,1,0,0,0
61411200,0,1,0,0,0
61412200,1,1,0,0,0
61412300,0,1,0,0,0
61412900,0,1,0,0,0
61413100,0,1,0,0,0
61413200,0,1,0,0,0
61414000,0,1,0,0,0
61414500,0,1,0,0,0
61414600,1,1,0,0,0
61415500,0,1,0,0,0
61416900,1,1,0,0,0
61417200,0,1,0,0,0
61417300,0,1,0,0,0
61417500,0,1,0,0,0
61418600,0,0,0,0,1
61419400,0,0,0,0,1
61419401,0,0,0,0,1
61420500,0,0,0,0,1
61420600,0,0,0,0,1
61421100,0,0,0,0,1
61421500,0,0,0,0,1
61421700,0,0,0,0,1
61421900,0,0,0,0,1
61422700,0,1,0,0,0
61422800,1,1,0,0,0
61423000,1,1,0,0,0
61423400,0,1,0,0,0
61423500,0,1,0,0,0
61423900,1,1,0,0,0
61424100,0,0,0,0,1
61424200,0,1,0,0,0
61424400,0,0,0,1,0
61424401,0,0,0,1,0
61425500,0,1,0,0,0
61425700,1,1,0,0,0
61425900,1,1,0,0,0
61426100,1,1,0,0,0
61427900,0,1,0,0,0
61428000,1,1,0,0,0
61428100,0,1,0,0,0
61428700,1,1,0,0,0
61428900,1,1,0,0,0
61429400,1,1,0,0,0
61429500,1,1,0,0,0
61429700,0,0,1,0,0
61429800,0,0,1,0,0
61429900,0,0,1,0,0
61430000,0,0,0,1,0
61430100,0,0,1,0,0
61430200,0,0,1,0,0
61431000,0,1,0,0,0
61431100,0,1,0,0,0
61431200,0,1,0,0,0
61431300,0,1,0,0,0
61431400,0,1,0,0,0
61431500,0,1,0,0,0
61431600,0,1,0,0,0
61431700,0,1,0,0,0
61431800,0,1,0,0,0
61431900,0,1,0,0,0
61432100,0,1,0,0,0
61432200,0,1,0,0,0
61432300,0,1,0,0,0
61432500,1,1,0,0,0
61432600,0,1,0,0,0
61432700,0,1,0,0,0
61432800,0,1,0,0,0
61432900,0,1,0,0,0
61433000,0,1,0,0,0
61433100,0,1,0,0,0
61433200,0,1,0,0,0
61433300,1,1,0,0,0
61433400,1,1,0,0,0
61433500,1,1,0,0,0
61433600,0,1,0,0,0
61433700,1,1,0,0,0
61433800,0,1,0,0,0
61434000,0,1,0,0,0
61434500,1,1,0,0,0
61434600,0,1,0,0,0
61435500,0,1,0,0,0
61435800,0,1,0,0,0
61441400,0,0,1,0,0
61451300,0,0,1,0,0
61451400,0,0,1,0,0
61452300,0,0,0,1,0
61454400,0,1,0,0,0
61454700,0,0,1,0,0
61454800,0,0,1,0,0
61454900,0,1,0,0,0
61455000,0,0,1,0,0
61455100,0,1,1,0,0
61455700,0,0,0,1,0
61456100,1,1,0,0,0
61456300,0,0,0,1,0
61457100,0,1,0,0,0
61458400,0,0,0,0,1
61459000,0,0,1,0,0
61459100,0,0,1,0,0
61459200,0,0,1,0,0
61459300,0,0,1,0,0
61459400,0,0,1,0,0
61459500,1,1,0,0,0
61459700,0,0,1,0,0
61459800,0,0,0,0,1
61459900,0,0,0,1,0
61460000,0,0,1,0,0
61460100,1,1,0,0,0
61460400,0,0,0,1,0
61460500,1,1,0,0,0
61460600,1,1,0,0,0
61460900,0,0,1,0,0
61461300,0,1,0,0,0
61461500,0,1,1,0,0
61461600,1,1,1,0,0
61461800,0,0,1,0,0
61462600,0,1,0,0,0
61462700,0,1,0,0,0
61462800,0,1,0,0,0
61463200,0,0,1,0,0
61463400,0,1,1,0,0
61463600,1,1,1,0,0
61463900,0,0,1,0,0
61464000,0,0,1,0,0
61464300,0,1,0,0,0
61464500,0,0,1,0,0
61464800,0,0,1,0,0
61464900,0,0,1,0,0
61465000,0,0,1,0,0
61465100,0,0,1,0,0
61465300,0,0,0,1,0
61465400,0,0,1,0,0
61465600,0,1,1,0,0
61465700,0,0,1,0,0
61465900,0,0,0,1,0
61466000,0,0,1,0,0
61466600,0,0,0,0,1
61467000,1,1,0,0,0
61468100,0,0,1,0,0
61468400,0,0,1,0,0
61469000,0,0,0,1,0
61469001,0,0,0,1,0
61469100,0,0,1,0,0
61469300,0,0,0,1,0
61469301,0,0,0,1,0
61469302,0,0,0,1,0
61469500,0,0,1,0,0
61470000,0,1,0,0,0
61470500,0,1,0,0,0
61470900,0,0,0,1,0
61471400,0,1,1,0,0
61471600,0,0,0,1,0
61471700,0,0,0,1,0
61471800,0,0,0,1,0
61471900,0,0,0,0,1
61472400,0,0,1,0,0
61472600,0,0,0,0,1
61473100,0,0,1,0,0
61473200,0,1,0,0,0
61473300,0,0,1,0,0
61473500,0,1,0,0,0
61473700,1,1,0,0,0
61473900,0,0,1,0,0
61474000,0,1,0,0,0
61474100,0,1,0,0,0
61474300,0,1,0,0,0
61474600,0,0,1,0,0
61474800,0,0,0,1,0
61474801,0,0,0,1,0
61474900,0,0,0,1,0
61474902,0,0,0,1,0
61475000,0,0,0,1,0
61475100,0,0,0,1,0
61475101,0,0,0,1,0
61475102,0,0,0,1,0
61475200,0,0,1,0,0
61475300,1,1,0,0,0
61475400,0,1,0,0,0
61475500,1,0,0,0,0
61475700,0,0,0,1,0
61475800,0,1,0,0,0
61476000,1,1,0,0,0
61476100,1,1,0,0,0
61476200,0,1,0,0,0
61476300,0,0,0,1,0
61476400,0,1,0,0,0
61476500,0,1,0,0,0
61477100,0,1,0,0,0
61477200,0,0,1,0,0
61477400,1,1,0,0,0
61477800,0,1,0,0,0
61477900,0,1,0,0,0
61478000,0,0,0,0,1
61478100,0,1,0,0,0
61478900,0,1,0,0,0
61479000,0,1,0,0,0
61479300,0,1,0,0,0
61479400,0,0,0,0,1
61479500,0,0,1,0,0
61479800,0,0,1,0,0
61479900,0,1,0,0,0
61480200,1,1,0,0,0
61480500,0,0,1,0,0
61480600,0,0,0,1,0
61480800,0,1,0,0,0
61480900,1,1,0,0,0
61481000,0,1,0,0,0
61481100,0,1,0,0,0
61481200,0,0,0,0,1
61481500,0,0,0,0,1
61481600,0,0,1,0,0
61481800,0,1,0,0,0
61482100,0,0,1,0,0
61482300,0,1,0,0,0
61482400,0,0,1,0,0
61482700,1,1,0,0,0
61483000,0,1,0,0,0
61483200,0,1,1,0,0
61483400,1,1,0,0,0
61483500,1,1,0,0,0
61483700,0,1,0,0,0
61483800,0,1,0,0,0
61484200,0,0,0,0,1
61484600,0,0,1,0,0
61484700,0,0,0,1,0
61484800,0,0,0,1,0
61484900,1,1,0,0,0
61485000,1,1,0,0,0
61485200,0,0,0,0,1
61485500,0,1,0,0,0
61485800,0,1,0,0,0
61485900,1,1,0,0,0
61486000,0,1,0,0,0
61486100,0,1,0,0,0
61486200,0,1,0,0,0
61486300,0,1,0,0,0
61486400,0,1,0,0,0
61486500,0,1,0,0,0
61486600,0,1,0,0,0
61486700,0,1,0,0,0
61486800,0,1,0,0,0
61486900,0,1,0,0,0
61487000,0,1,0,0,0
61487100,0,1,0,0,0
61487200,0,1,0,0,0
61487300,0,1,0,0,0
61487400,0,1,0,0,0
61487500,1,1,0,0,0
61487600,1,1,0,0,0
61487700,0,1,0,0,0
61487800,1,1,0,0,0
61487900,0,1,0,0,0
61488000,0,1,0,0,0
61488100,0,1,0,0,0
61488200,0,1,0,0,0
61488300,0,1,0,0,0
61488400,0,1,0,0,0
61488500,0,1,0,0,0
61488700,0,1,0,0,0
61488800,0,1,0,0,0
61488900,0,1,0,0,0
61489000,0,1,0,0,0
61489100,0,1,0,0,0
61489200,0,1,0,0,0
61489300,0,1,0,0,0
61489400,0,1,0,0,0
61489600,1,1,0,0,0
61490200,0,0,1,0,0
61490700,0,0,1,0,0
61490800,0,0,1,0,0
61491100,0,0,1,0,0
61491400,0,1,0,0,0
61491600,1,1,0,0,0
61491800,0,0,0,0,1
61492500,0,0,1,0,0
61492900,0,1,0,0,0
61493000,0,1,0,0,0
61493100,1,1,0,0,0
61493200,0,1,0,0,0
61493400,0,1,0,0,0
61493500,0,0,0,0,1
61493600,1,1,0,0,0
61493700,0,1,0,0,0
61493900,0,1,1,0,0
61494200,0,1,0,0,0
61494500,1,1,0,0,0
61494600,0,0,1,0,0
61494800,1,1,0,0,0
61495300,0,0,1,0,0
61495400,0,0,1,0,0
61495600,0,1,0,0,0
61495700,1,1,0,0,0
61495800,0,1,0,0,0
61496000,1,0,0,0,0
61496200,0,0,0,1,0
61496400,0,1,0,0,0
61496500,1,1,0,0,0
61496600,0,0,1,0,0
61496700,0,0,1,0,0
61496900,0,0,1,0,0
61497000,0,0,1,0,0
61497100,0,0,1,0,0
61497300,0,0,1,0,0
61497400,0,0,1,0,0
61497500,0,0,1,0,0
61497600,0,0,1,0,0
61497700,0,0,1,0,0
61497800,1,1,1,0,0
61497900,0,0,1,0,0
61498800,1,0,0,0,0
61498900,1,0,0,0,0
61503400,1,0,0,0,0
61515300,1,0,0,0,0
61520900,1,0,0,0,0
61520901,0,1,0,0,0
61524500,1,0,0,0,0
61525700,1,0,0,0,0
61528500,0,1,0,0,0
61528600,0,1,0,0,0
61529000,0,1,0,0,0
61529100,0,1,0,0,0
61529300,1,1,0,0,0
61529600,0,1,0,0,0
61529700,0,0,1,0,0
61530200,0,0,1,0,0
61532200,0,1,0,0,0
61532700,1,1,0,0,0
61533000,0,0,0,0,1
61533300,0,0,1,0,0
61533900,0,0,0,0,1
61534100,0,0,1,0,0
61534500,0,0,1,0,0
61534600,0,0,1,0,0
61535000,0,0,1,0,0
61535300,0,0,1,0,0
61535500,0,1,0,0,0
61535600,0,1,0,0,0
61535700,0,1,0,0,0
61535900,0,0,0,0,1
61536100,0,0,0,0,1
61536700,0,1,0,0,0
61537000,0,0,0,0,1
61537200,0,1,0,0,0
61537500,1,1,0,0,0
61538000,0,0,1,0,0
61538100,0,0,0,1,0
61538102,0,0,0,1,0
61538300,0,0,0,1,0
61538400,0,0,0,1,0
61538500,0,0,0,1,0
61538600,0,0,0,1,0
61538700,0,1,0,0,0
61538800,0,1,0,0,0
61538900,0,1,0,0,0
61539100,1,1,0,0,0
61539300,0,1,0,0,0
61539400,0,1,0,0,0
61539500,0,1,0,0,0
61539600,0,1,0,0,0
61539700,0,1,0,0,0
61539800,0,1,0,0,0
61539900,0,1,0,0,0
61540000,1,1,0,0,0
61540100,1,1,0,0,0
61540400,1,1,0,0,0
61540600,1,1,0,0,0
61540700,0,1,0,0,0
61541000,0,0,0,0,1
61541200,0,0,0,1,0
61541700,0,0,1,0,0
61542100,0,0,1,0,0
61542300,1,1,0,0,0
61542400,0,1,0,0,0
61542800,0,0,1,0,0
61543400,0,1,0,0,0
61544200,0,1,0,0,0
61544300,1,1,0,0,0
61544400,0,0,0,1,0
61544500,1,1,0,0,0
61544600,0,0,0,1,0
61544700,0,0,1,0,0
61544900,0,0,0,1,0
61545000,0,0,0,1,0
61545100,0,0,0,1,0
61545200,0,0,0,1,0
61545300,0,0,0,1,0
61545400,0,0,0,1,0
61545500,0,0,0,1,0
61545600,0,0,0,1,0
61545800,0,0,0,1,0
61545900,0,0,0,1,0
61546000,0,0,0,1,0
61546100,1,1,0,0,0
61546200,0,0,1,0,0
61546300,0,1,0,0,0
61546400,1,1,0,0,0
61546600,0,1,0,0,0
61546800,0,0,1,0,0
61547300,0,0,0,1,0
61547301,0,0,0,1,0
61547400,0,0,0,1,0
61547600,0,0,0,1,0
61547700,0,0,0,1,0
61547800,0,0,0,1,0
61548100,0,1,0,0,0
61548200,0,1,0,0,0
61548300,0,1,0,0,0
61548900,0,0,0,1,0
61549400,0,0,1,0,0
61549500,0,0,0,1,0
61549900,1,0,0,0,0
61550100,1,0,0,0,0
61550200,0,0,1,0,0
61550300,0,0,1,0,0
61550500,0,0,1,0,0
61550700,0,0,0,1,0
61550800,1,1,0,0,0
